part_type,height_mean,height_max,height_min,length_mean,length_max,length_min,width_mean,width_max,width_min
Transmission Mounts,4.571583333333333,4.9256776219064635,4.217489044760202,7.7244166666666665,8.333477426398606,7.1153559069347265,4.330083333333333,4.606954036845502,4.0532126298211635
Wheel Alignment Parts,4.590840163934426,4.9041895308338885,4.277490797034964,12.098032786885248,12.848336292051098,11.347729281719399,6.603913934426229,6.864765713580723,6.343062155271736
Differential Covers,6.615966386554621,7.000702995998482,6.2312297771107605,15.19674369747899,15.519406968259082,14.874080426698898,13.720189075630248,13.943372731481698,13.497005419778798
Intake Manifolds - Fuel Injected Components,4.428571428571429,4.907481996483981,3.9496608606588763,6.892857142857143,8.413689718284722,5.3720245674295635,7.0,8.503188196092191,5.496811803907809
Intake Manifolds - Fuel Injected,10.272328767123287,10.646036319192772,9.898621215053803,22.63819112627987,23.04708519765813,22.22929705490161,14.409590443686005,14.643815582851595,14.175365304520415
Tubing Couplers,4.286327014218009,4.525540036552102,4.047113991883916,8.025135071090048,8.78621340637423,7.264056735805866,5.5651184834123235,5.864833272120751,5.265403694703896
Throttle Body Spacers,2.7258684210526316,2.922983166836889,2.528753675268374,8.85984210526316,8.976733247168504,8.742950963357817,5.672736842105262,5.812831473660053,5.532642210550472
Exhaust Manifolds,10.35933852140078,10.875147007097228,9.843530035704331,31.575719844357984,33.037910214924814,30.11352947379115,13.964630350194556,14.621161555856162,13.30809914453295
Turbocharger Exhaust Manifolds,7.222222222222222,7.6742623159655015,6.770182128478943,21.666666666666668,23.52836614502779,19.804967188305547,9.38888888888889,10.684245130297032,8.093532647480746
Radiators,8.680305084745761,8.973887412975243,8.38672275651628,31.097654656696122,31.427304558706318,30.768004754685926,21.692800815771587,21.92683528753071,21.458766344012464
Hoses - Radiator,4.22410798122066,4.298508294516157,4.149707667925163,21.364354460093896,21.559809094625383,21.16889982556241,10.277852112676058,10.42965334306293,10.126050882289187
Turbocharger Kits,15.734803149606302,16.35486598733573,15.114740311876872,22.767204724409453,24.141789405398264,21.392620043420642,16.820984251968508,17.381466851616082,16.260501652320933
Wastegate Actuators,4.611951219512195,4.860627489571654,4.3632749494527365,11.080975609756099,11.618789069382958,10.54316215012924,6.320487804878049,6.939166861073093,5.701808748683004
Skid Plates,10.03396907216495,11.404349915523959,8.663588228805942,29.24030927835052,31.090986678689926,27.389631878011112,18.277474226804127,19.29063888350788,17.264309570100373
Automatic Transmission Pans,5.356373801916933,5.635507191017974,5.077240412815892,17.124728434504796,17.501464190337455,16.747992678672137,13.789025559105434,13.981707841021084,13.596343277189785
Oil Pans,9.417535816618921,9.725208177762113,9.109863455475729,22.72320916905446,23.155595783361058,22.290822554747862,12.731762177650436,12.961061438122172,12.5024629171787
Fluid Coolers - Engine,7.295476718403549,7.435852698484985,7.155100738322113,19.225388026607536,19.5876507475932,18.86312530562187,14.60552106430155,14.875506926596886,14.335535202006215
EGR Coolers,5.993,6.330770214119498,5.655229785880502,21.63085714285714,22.9753938724903,20.286320413223976,7.202142857142857,7.638923107902818,6.765362606382896
Control Arm Bushings & Bearings,6.53958438287151,6.636096987187991,6.443071778555029,4.144571788413102,4.269388273421974,4.01975530340423,5.6350314861460955,5.728396162790492,5.541666809501699
Shock Bushings,4.939662162162162,5.307307908792657,4.572016415531667,3.8008783783783775,4.155041455098115,3.4467153016586396,4.5970270270270275,4.896414759876726,4.297639294177329
Toe Rod Links,3.1769230769230767,3.624822521631514,2.7290236322146395,16.611538461538462,19.171484111055506,14.051592812021417,3.983076923076923,4.990559254114465,2.975594592039381
Control Arms,7.066657963446479,7.4011035622295465,6.732212364663412,20.21167101827676,20.789761834521965,19.633580202031556,11.2510182767624,11.702589243320006,10.799447310204794
Tie Rod Ends,4.272181069958847,4.94538993758837,3.5989722023293247,19.46802469135802,21.3303145184013,17.605734864314744,5.15119341563786,5.462698220867654,4.839688610408066
Catalytic Converters,8.693989983305505,8.7806995236268,8.607280442984209,32.91857440973051,33.19755808427269,32.63959073518833,11.925526472692578,12.028068703268914,11.822984242116242
Exhaust Pipes - Y-Pipes,11.820567164179105,12.185816726495256,11.455317601862953,37.21832835820895,38.08072695818343,36.35592975823447,18.188432835820894,18.77941497678615,17.597450694855638
Exhaust Pipes - Turbo Downpipes,10.700131795716642,11.074006527255335,10.326257064177948,34.278583196046135,35.17064091063475,33.38652548145752,14.944102141680398,15.517888888044546,14.37031539531625
Headers,12.108965517241336,12.216299918890115,12.001631115592556,34.726130317957875,34.98371479379235,34.4685458421234,16.4806802507837,16.62637309870718,16.334987402860218
Exhaust Pipes - Intermediate Pipes,8.47008032128514,8.94540449314265,7.99475614942763,37.11869879518072,38.2937698058191,35.943627784542336,9.640582329317269,10.092461930272089,9.188702728362449
Exhaust Pipes - Turbo Up Pipes,7.878837209302325,9.044979695388792,6.712694723215858,20.101395348837208,21.58021991866683,18.622570779007585,11.210232558139532,12.408375505457151,10.012089610821914
Exhaust Crossover Pipes,10.676180297397769,11.08616599271422,10.266194602081319,36.96628252788105,37.85105765576259,36.08150739999951,19.14494423791821,19.704376605926992,18.58551186990943
Catalytic Converter Delete Pipes,8.547058823529412,9.360714812433267,7.733402834625556,42.1764705882353,46.81004212507122,37.542899051399374,10.194117647058825,11.12332728123844,9.264908012879209
Exhaust Header & Manifold Gaskets,3.8774473684210524,4.519154578817946,3.235740158024159,19.337710526315785,19.973603294068777,18.701817758562793,5.796184210526314,6.258628072908134,5.333740348144494
Suspension Lift Kit Components,8.61778723404256,8.946498618010011,8.289075850075108,27.69357338820302,28.401027117591624,26.986119658814417,12.048305898491083,12.357229933114537,11.73938186386763
Exhaust Hangers,3.614782608695652,3.961989273414793,3.267575943976511,9.2378,9.906531999469948,8.569068000530052,5.005434782608695,5.4007152486394805,4.61015431657791
Exhaust Tips,6.471156195462478,6.612643249499023,6.329669141425933,14.712897033158796,14.992859012537572,14.432935053780021,7.640052356020936,7.806055743103725,7.474048968938147
Resonator Delete - Air Intake,7.333333333333333,8.429902417967648,6.236764248699018,7.666666666666667,16.283634637940082,-0.9503013046067474,6.833333333333333,8.204044689126226,5.462621977540439
Mufflers,6.242178430265385,6.35479855397176,6.1295583065590105,24.622208921513266,24.87674780569714,24.367670037329393,9.92810163749294,10.059435860684646,9.796767414301234
Exhaust Pipes - Muffler Eliminator Pipes,9.212727272727273,11.180083568824603,7.245370976629942,31.781136363636367,34.432515285357425,29.12975744191531,7.909090909090907,8.707584585189226,7.110597232992589
Shock Rebuild Kits,6.92,8.625020104833155,5.214979895166844,11.637142857142859,14.436961849278514,8.837323865007203,9.065714285714286,11.610133143473096,6.521295427955476
Coil-Over Components,2.6666666666666665,3.46390438908167,1.8694289442516632,9.133333333333333,10.436096436613232,7.830570230053434,5.866666666666666,6.316889981685109,5.4164433516482235
Shock & Strut Components,3.0533684210526295,3.320580675205117,2.7861561669001422,8.232526315789478,9.62190458905238,6.843148042526575,13.539947368421046,15.28371918922703,11.796175547615062
Suspension Handling Packages,9.767776946107848,10.416183030699719,9.119370861515977,14.652694610778443,15.54644258083789,13.758946640718996,24.644610778442928,25.315791330069807,23.97343022681605
Air Intake Air Box Covers,6.077906976744186,6.75739730482292,5.398416648665451,13.593023255813959,14.04955126754055,13.136495244087367,10.912790697674422,11.269545195652881,10.556036199695964
Air Intake Tube Adapters,2.823333333333334,3.4090615598780474,2.237605106788621,7.204814814814814,8.855947289563316,5.553682340066311,5.506666666666667,6.365399273798878,4.647934059534456
Performance Packages,13.875251959686445,14.046997443415139,13.70350647595775,47.076040268456296,47.907412435005945,46.24466810190665,20.8143624161074,21.02228074566773,20.60644408654707
Computer Programmer Accessories,2.9269230769230767,3.2163890434793743,2.637457110366779,8.360576923076923,8.805801139019295,7.915352707134551,5.774038461538462,6.142784177747578,5.405292745329345
Crankshaft Pulleys,2.7373770491803264,2.9082565726095706,2.5664975257510823,10.906803278688535,11.388152976339207,10.425453581037864,7.781598360655736,8.067900036228849,7.495296685082624
Valve Cover Oil Fill Caps,2.3256476683937826,2.4194367930855565,2.2318585437020086,4.361450777202074,4.522052930289017,4.200848624115131,3.7068393782383424,3.838094437261357,3.575584319215328
Engine Covers,9.25,13.822919885654292,4.677080114345708,24.25,26.494788338185298,22.005211661814702,12.708333333333334,14.596982587503593,10.819684079163075
Gear Lube,7.699130434782608,9.487826431213971,5.910434438351246,11.73608695652174,12.987839194633928,10.484334718409553,7.925652173913043,9.742596833481903,6.108707514344184
Turbocharger Head Units,12.637916666666664,12.999800709895586,12.276032623437741,15.361354166666665,16.287938178571128,14.434770154762202,13.614427083333334,14.033282788641479,13.195571378025189
Fender Braces,1.9107142857142858,2.753899740253657,1.0675288311749147,25.787142857142857,27.89509399482171,23.679191719464004,5.126428571428572,5.827058664754509,4.425798478102634
Resonators,7.477777777777779,8.010353971015022,6.945201584540537,25.59567901234568,27.861393982361296,23.329964042330065,8.548765432098767,9.225806773580674,7.87172409061686
Air Intake Sensor Fittings,2.5966666666666662,3.6292773081249736,1.5640560252083588,6.9799999999999995,7.730889642912648,6.229110357087351,3.016666666666667,3.7404230305812143,2.29291030275212
Hose Clamps,2.0765317919075144,2.2225576155191216,1.9305059682959071,4.889075144508671,5.29086566900753,4.487284620009811,3.6074566473988443,3.779667471354861,3.435245823442828
Diesel Engine Exhaust Brake Switch Kits,3.58875,4.541084523077475,2.636415476922525,8.407499999999999,9.485008042536151,7.3299919574638475,6.08875,6.496250867369326,5.681249132630674
Fluid Analysis Kit,3.0,3.0,3.0,10.0,10.0,10.0,7.0,7.0,7.0
Tubing Cutters,1.1666666666666667,1.4408089378252456,0.8925243955080879,5.666666666666667,10.052943005203927,1.280390328129407,1.8333333333333333,3.204044689126227,0.46262197754043966
Air Compressors - Suspension,9.179374999999999,10.173055439645156,8.185694560354841,12.509374999999999,13.884920401989621,11.133829598010376,10.3871875,11.130242335267104,9.644132664732895
Air Spring Helper Kit Replacement Parts,5.782356321839081,5.912853014119143,5.651859629559018,10.859942528735633,11.098921204113966,10.620963853357301,7.728477011494253,7.943743966902616,7.5132100560858905
Air Suspension Controllers,11.340625,13.701723180320808,8.97952681967919,15.253125,18.101407148840796,12.404842851159204,10.2,11.644134023973725,8.755865976026273
Air Spring Helper Kits,8.451203110704485,8.574370237208715,8.328035984200255,12.202073479729727,12.454196333372336,11.949950626087118,10.69488597972973,10.88274409194459,10.50702786751487
Suspension Kits - Air Springs,11.928338108882528,12.704442875161442,11.152233342603614,23.461870026525197,24.160383075996766,22.76335697705363,17.201551724137953,17.858502973165123,16.544600475110784
Shock Mounts,4.997946428571429,6.034712175856114,3.961180681286743,8.692767857142858,10.05888128865098,7.326654425634736,5.897321428571428,6.565571478410774,5.2290713787320815
Air Suspension Controller Replacement Parts,5.732142857142857,7.018841127486748,4.445444586798965,9.696428571428571,10.666903353333382,8.72595378952376,5.482142857142857,5.904056847919156,5.0602288663665576
Air Compressor - On-Board Installation Kits,8.5,10.312540417669986,6.687459582330014,12.25,13.22062293468514,11.27937706531486,7.75,9.131439249716246,6.368560750283754
Suspension Kits - Air Spring Replacement Parts,8.573529411764707,9.086413730147541,8.060645093381872,14.95588235294118,15.627176796895531,14.284587908986827,14.735294117647058,15.694809005644949,13.775779229649167
Air Tanks,7.9093333333333335,8.89996093268285,6.918705733983816,27.458000000000002,31.47413849005196,23.441861509948044,9.013333333333332,10.014377104832551,8.012289561834113
Air Suspension Air Valves,3.063333333333334,3.725396850797777,2.4012698158688908,4.763333333333333,5.797122347572516,3.729544319094149,4.253333333333333,4.868585794378295,3.638080872288371
Gauge Mounting Pods - Pillar,5.039605568445475,5.163371965135774,4.9158391717551755,21.91935034802784,22.785471517666814,21.053229178388868,5.300719257540602,5.372860577804982,5.228577937276222
Air Compressor Hoses,,,,,,,,,
Air Compressor Safety Valves,3.0,,,6.0,,,5.0,,
Tee Fittings,1.4644,1.5567814438762269,1.372018556123773,4.605999999999999,4.865947453034017,4.346052546965981,4.136666666666666,4.4068595137813125,3.866473819552019
Compression Fittings,1.3,2.062687250864018,0.537312749135982,3.4,5.157185666623305,1.6428143333766947,1.95,3.226749752728578,0.6732502472714217
Reducers,1.493157894736842,1.5770405775142662,1.4092752119594179,3.9440350877192984,4.33073942581135,3.557330749627247,3.671754385964912,3.954482644661269,3.389026127268555
Check Valves - Air,,,,,,,,,
NPT to Nipple Fittings,1.231604938271605,1.3043645997625168,1.1588452767806932,5.430617283950617,5.522477603366087,5.338756964535146,2.969382716049383,3.0257975466764155,2.91296788542235
Adhesives & Sealants,2.7622222222222224,4.031303304108504,1.4931411403359405,9.245555555555555,10.451511937144222,8.039599173966888,4.231166666666667,5.576953439810282,2.8853798935230515
On-Board Vehicle Air Compressors,8.60576923076923,9.354914698136444,7.856623763402015,11.474615384615383,12.872471283993434,10.076759485237332,9.72846153846154,10.892378193645854,8.564544883277225
Air Compressor Line Filters,9.0,9.0,9.0,5.0,5.0,5.0,7.0,7.0,7.0
Air Compressor Components,6.036666666666666,9.672008189416902,2.401325143916431,10.423333333333334,13.385232199986298,7.46143446668037,5.5633333333333335,6.890147940726551,4.236518725940116
Wheel Stands,5.25,,,10.25,,,5.25,,
License Plate Frames,2.1035353535353534,2.51491869086987,1.6921520162008368,10.817474747474748,11.695557339652336,9.93939215529716,9.837272727272728,10.322191984087338,9.352353470458118
Suspension Helper Spring Replacement Components,4.0,,,11.0,,,2.0,,
Solenoid Valve - Universal,,,,,,,,,
Air Tank Components,,,,,,,,,
Gauge Kits - Digital,4.415123456790123,4.511631008663656,4.318615904916591,12.203703703703704,12.659756347483695,11.747651059923713,9.006172839506172,9.268044415883336,8.744301263129008
Air Bag Helper Spring Spacers,4.673913043478261,4.973665554243234,4.3741605327132875,7.5,8.176137550213426,6.823862449786574,6.554347826086956,7.256290408590932,5.8524052435829805
Valve Cover Breathers,2.9084255319148933,3.031766852218665,2.7850842116111214,6.20808510638298,6.377916287751576,6.038253925014384,4.666978723404253,4.790242321297123,4.543715125511383
